networkId,roadTemperature,airTemperature,airHumidity,batteryLevel,rssi,rsrq,seqNumber,firmwareVersion,time,createdAt
14484CA85F912,-2.8,-0.8,80.0,5.0,,,,,2024-02-18 20:07:30.000,2024-02-18 20:08:33.822
14484CA85F912,,,,,27.0,4.0,29643.0,"1,7",2024-02-18 20:08:30.537,2024-02-18 20:08:31.107
14484CA85F912,-2.8,-0.8,81.0,5.0,,,,,2024-02-18 20:12:30.000,2024-02-18 20:13:33.493
14484CA85F912,,,,,27.0,3.0,29644.0,"1,7",2024-02-18 20:13:30.532,2024-02-18 20:13:30.685
14484CA85F912,-2.8,-0.7,81.0,5.0,,,,,2024-02-18 20:17:30.000,2024-02-18 20:19:41.771
14484CA85F912,,,,,27.0,3.0,29645.0,"1,7",2024-02-18 20:19:38.861,2024-02-18 20:19:39.179
14484CA85F912,-2.8,-0.7,82.0,5.0,,,,,2024-02-18 20:22:30.000,2024-02-18 20:23:32.212
14484CA85F912,,,,,28.0,3.0,29646.0,"1,7",2024-02-18 20:23:29.101,2024-02-18 20:23:29.668
14484CA85F912,-2.7,-0.6,82.0,5.0,,,,,2024-02-18 20:27:30.000,2024-02-18 20:28:36.131
14484CA85F912,,,,,27.0,4.0,29647.0,"1,7",2024-02-18 20:28:33.174,2024-02-18 20:28:33.247
14484CA85F912,-2.7,-0.6,82.0,5.0,,,,,2024-02-18 20:32:30.000,2024-02-18 20:33:32.159
14484CA85F912,,,,,27.0,3.0,29648.0,"1,7",2024-02-18 20:33:29.100,2024-02-18 20:33:29.179
14484CA85F912,-2.7,-0.6,83.0,5.0,,,,,2024-02-18 20:37:30.000,2024-02-18 20:38:32.960
14484CA85F912,,,,,27.0,3.0,29649.0,"1,7",2024-02-18 20:38:29.762,2024-02-18 20:38:30.103
14484CA85F912,-2.6,-0.5,84.0,5.0,,,,,2024-02-18 20:42:30.000,2024-02-18 20:43:32.124
14484CA85F912,,,,,27.0,3.0,29650.0,"1,7",2024-02-18 20:43:29.176,2024-02-18 20:43:29.518
14484CA85F912,-2.6,-0.5,84.0,5.0,,,,,2024-02-18 20:47:30.000,2024-02-18 20:48:32.698
14484CA85F912,,,,,27.0,3.0,29651.0,"1,7",2024-02-18 20:48:29.417,2024-02-18 20:48:29.490
14484CA85F912,-2.7,-0.5,84.0,5.0,,,,,2024-02-18 20:52:30.000,2024-02-18 20:53:34.194
14484CA85F912,,,,,27.0,3.0,29652.0,"1,7",2024-02-18 20:53:31.173,2024-02-18 20:53:31.378
14484CA85F912,-2.7,-0.5,85.0,5.0,,,,,2024-02-18 20:57:30.000,2024-02-18 20:58:34.213
14484CA85F912,,,,,26.0,3.0,29653.0,"1,7",2024-02-18 20:58:30.538,2024-02-18 20:58:30.938
14484CA85F912,-2.7,-0.4,85.0,5.0,,,,,2024-02-18 21:02:30.000,2024-02-18 21:03:33.466
14484CA85F912,,,,,27.0,3.0,29654.0,"1,7",2024-02-18 21:03:30.555,2024-02-18 21:03:30.689
14484CA85F912,-2.7,-0.4,85.0,5.0,,,,,2024-02-18 21:07:30.000,2024-02-18 21:08:32.414
14484CA85F912,,,,,27.0,3.0,29655.0,"1,7",2024-02-18 21:08:29.422,2024-02-18 21:08:29.767
14484CA85F912,-2.7,-0.5,85.0,5.0,,,,,2024-02-18 21:12:30.000,2024-02-18 21:13:34.612
14484CA85F912,,,,,27.0,4.0,29656.0,"1,7",2024-02-18 21:13:30.703,2024-02-18 21:13:31.294
14484CA85F912,-2.7,-0.5,86.0,5.0,,,,,2024-02-18 21:17:30.000,2024-02-18 21:18:36.008
14484CA85F912,,,,,27.0,4.0,29657.0,"1,7",2024-02-18 21:18:32.778,2024-02-18 21:18:32.865
14484CA85F912,-2.8,-0.4,86.0,5.0,,,,,2024-02-18 21:22:30.000,2024-02-18 21:23:33.443
14484CA85F912,,,,,27.0,3.0,29658.0,"1,7",2024-02-18 21:23:29.767,2024-02-18 21:23:29.904
14484CA85F912,-2.7,-0.4,86.0,5.0,,,,,2024-02-18 21:27:30.000,2024-02-18 21:28:34.035
14484CA85F912,,,,,27.0,3.0,29659.0,"1,7",2024-02-18 21:28:30.861,2024-02-18 21:28:30.941
14484CA85F912,-2.7,-0.4,87.0,5.0,,,,,2024-02-18 21:32:30.000,2024-02-18 21:33:31.802
14484CA85F912,,,,,27.0,3.0,29660.0,"1,7",2024-02-18 21:33:28.779,2024-02-18 21:33:29.081
14484CA85F912,-2.7,-0.4,87.0,5.0,,,,,2024-02-18 21:37:30.000,2024-02-18 21:39:04.658
14484CA85F912,,,,,27.0,3.0,29661.0,"1,7",2024-02-18 21:39:01.575,2024-02-18 21:39:01.687
14484CA85F912,-2.6,-0.3,87.0,5.0,,,,,2024-02-18 21:42:30.000,2024-02-18 21:43:35.911
14484CA85F912,,,,,27.0,4.0,29662.0,"1,7",2024-02-18 21:43:32.381,2024-02-18 21:43:32.663
14484CA85F912,-2.5,-0.3,87.0,5.0,,,,,2024-02-18 21:47:30.000,2024-02-18 21:48:32.836
14484CA85F912,,,,,27.0,3.0,29663.0,"1,7",2024-02-18 21:48:29.582,2024-02-18 21:48:29.721
14484CA85F912,-2.5,-0.2,87.0,5.0,,,,,2024-02-18 21:52:30.000,2024-02-18 21:53:35.461
14484CA85F912,,,,,26.0,3.0,29664.0,"1,7",2024-02-18 21:53:32.295,2024-02-18 21:53:32.423
14484CA85F912,-2.4,-0.2,87.0,5.0,,,,,2024-02-18 21:57:30.000,2024-02-18 21:58:41.678
14484CA85F912,,,,,27.0,3.0,29665.0,"1,7",2024-02-18 21:58:33.583,2024-02-18 21:58:41.646
14484CA85F912,-2.4,-0.1,87.0,5.0,,,,,2024-02-18 22:02:30.000,2024-02-18 22:03:33.801
14484CA85F912,,,,,27.0,3.0,29666.0,"1,7",2024-02-18 22:03:30.863,2024-02-18 22:03:31.057
14484CA85F912,-2.4,-0.1,87.0,5.0,,,,,2024-02-18 22:07:30.000,2024-02-18 22:08:35.544
14484CA85F912,,,,,27.0,4.0,29667.0,"1,7",2024-02-18 22:08:32.344,2024-02-18 22:08:34.289
14484CA85F912,-2.3,0.0,86.0,5.0,,,,,2024-02-18 22:12:30.000,2024-02-18 22:13:32.958
14484CA85F912,,,,,27.0,4.0,29668.0,"1,7",2024-02-18 22:13:29.736,2024-02-18 22:13:30.499
14484CA85F912,-2.3,0.0,86.0,5.0,,,,,2024-02-18 22:17:30.000,2024-02-18 22:18:34.029
14484CA85F912,,,,,27.0,4.0,29669.0,"1,7",2024-02-18 22:18:31.020,2024-02-18 22:18:31.317
14484CA85F912,-2.3,0.1,85.0,5.0,,,,,2024-02-18 22:22:30.000,2024-02-18 22:23:32.143
14484CA85F912,,,,,27.0,4.0,29670.0,"1,7",2024-02-18 22:23:29.099,2024-02-18 22:23:29.408
14484CA85F912,-2.3,0.2,85.0,5.0,,,,,2024-02-18 22:27:30.000,2024-02-18 22:28:35.786
14484CA85F912,,,,,27.0,3.0,29671.0,"1,7",2024-02-18 22:28:32.534,2024-02-18 22:28:33.989
14484CA85F912,-2.2,0.2,84.0,5.0,,,,,2024-02-18 22:32:30.000,2024-02-18 22:33:35.577
14484CA85F912,,,,,27.0,3.0,29672.0,"1,7",2024-02-18 22:33:32.462,2024-02-18 22:33:33.045
14484CA85F912,-2.2,0.2,84.0,5.0,,,,,2024-02-18 22:37:30.000,2024-02-18 22:38:32.295
14484CA85F912,,,,,26.0,4.0,29673.0,"1,7",2024-02-18 22:38:28.710,2024-02-18 22:38:28.900
14484CA85F912,-2.2,0.2,84.0,5.0,,,,,2024-02-18 22:42:30.000,2024-02-18 22:43:34.246
14484CA85F912,,,,,27.0,3.0,29674.0,"1,7",2024-02-18 22:43:31.016,2024-02-18 22:43:32.414
14484CA85F912,-2.2,0.3,83.0,5.0,,,,,2024-02-18 22:47:30.000,2024-02-18 22:48:34.239
14484CA85F912,,,,,27.0,3.0,29675.0,"1,7",2024-02-18 22:48:30.857,2024-02-18 22:48:31.142
14484CA85F912,-2.1,0.2,83.0,5.0,,,,,2024-02-18 22:52:30.000,2024-02-18 22:53:34.594
14484CA85F912,,,,,27.0,4.0,29676.0,"1,7",2024-02-18 22:53:31.344,2024-02-18 22:53:31.405
14484CA85F912,-2.1,0.2,83.0,5.0,,,,,2024-02-18 22:57:30.000,2024-02-18 22:58:42.289
14484CA85F912,,,,,27.0,3.0,29677.0,"1,7",2024-02-18 22:58:38.541,2024-02-18 22:58:40.151
14484CA85F912,-2.1,0.3,83.0,5.0,,,,,2024-02-18 23:02:30.000,2024-02-18 23:03:34.127
14484CA85F912,,,,,27.0,3.0,29678.0,"1,7",2024-02-18 23:03:31.174,2024-02-18 23:03:31.350
14484CA85F912,-2.1,0.3,83.0,5.0,,,,,2024-02-18 23:07:30.000,2024-02-18 23:08:34.982
14484CA85F912,,,,,27.0,4.0,29679.0,"1,7",2024-02-18 23:08:31.341,2024-02-18 23:08:31.703
14484CA85F912,-2.0,0.3,83.0,5.0,,,,,2024-02-18 23:12:30.000,2024-02-18 23:13:32.844
14484CA85F912,,,,,27.0,3.0,29680.0,"1,7",2024-02-18 23:13:29.907,2024-02-18 23:13:30.229
14484CA85F912,-2.0,0.3,83.0,5.0,,,,,2024-02-18 23:17:30.000,2024-02-18 23:18:34.414
14484CA85F912,,,,,27.0,3.0,29681.0,"1,7",2024-02-18 23:18:31.177,2024-02-18 23:18:31.967
14484CA85F912,-2.0,0.3,83.0,5.0,,,,,2024-02-18 23:22:30.000,2024-02-18 23:23:36.569
14484CA85F912,,,,,27.0,4.0,29682.0,"1,7",2024-02-18 23:23:33.579,2024-02-18 23:23:34.477
14484CA85F912,-1.9,0.4,83.0,5.0,,,,,2024-02-18 23:27:30.000,2024-02-18 23:28:34.519
14484CA85F912,,,,,27.0,3.0,29683.0,"1,7",2024-02-18 23:28:30.061,2024-02-18 23:28:30.523
14484CA85F912,-1.9,0.4,83.0,5.0,,,,,2024-02-18 23:32:30.000,2024-02-18 23:33:34.362
14484CA85F912,,,,,27.0,4.0,29684.0,"1,7",2024-02-18 23:33:31.350,2024-02-18 23:33:31.618
14484CA85F912,-1.9,0.3,84.0,5.0,,,,,2024-02-18 23:37:30.000,2024-02-18 23:38:32.572
14484CA85F912,,,,,27.0,3.0,29685.0,"1,7",2024-02-18 23:38:29.578,2024-02-18 23:38:29.859
14484CA85F912,-1.9,0.3,84.0,5.0,,,,,2024-02-18 23:42:30.000,2024-02-18 23:43:35.063
14484CA85F912,,,,,27.0,3.0,29686.0,"1,7",2024-02-18 23:43:31.662,2024-02-18 23:43:32.096
14484CA85F912,-1.8,0.3,84.0,5.0,,,,,2024-02-18 23:47:30.000,2024-02-18 23:48:37.309
14484CA85F912,,,,,27.0,3.0,29687.0,"1,7",2024-02-18 23:48:34.222,2024-02-18 23:48:34.408
14484CA85F912,-1.8,0.3,85.0,5.0,,,,,2024-02-18 23:52:30.000,2024-02-18 23:53:33.521
14484CA85F912,,,,,27.0,4.0,29688.0,"1,7",2024-02-18 23:53:30.137,2024-02-18 23:53:30.335
14484CA85F912,-1.8,0.3,85.0,5.0,,,,,2024-02-18 23:57:30.000,2024-02-18 23:58:35.607
14484CA85F912,,,,,27.0,3.0,29689.0,"1,7",2024-02-18 23:58:31.270,2024-02-18 23:58:32.032
14484CA85F912,-1.8,0.4,85.0,5.0,,,,,2024-02-19 00:02:30.000,2024-02-19 00:03:35.796
14484CA85F912,,,,,24.0,5.0,29690.0,"1,7",2024-02-19 00:03:33.442,2024-02-19 00:03:33.602
14484CA85F912,-1.8,0.4,84.0,5.0,,,,,2024-02-19 00:07:30.000,2024-02-19 00:08:35.651
14484CA85F912,,,,,27.0,4.0,29691.0,"1,7",2024-02-19 00:08:31.817,2024-02-19 00:08:31.920
14484CA85F912,-1.7,0.5,84.0,5.0,,,,,2024-02-19 00:12:30.000,2024-02-19 00:13:35.999
14484CA85F912,,,,,27.0,3.0,29692.0,"1,7",2024-02-19 00:13:32.939,2024-02-19 00:13:33.066
14484CA85F912,-1.7,0.5,84.0,5.0,,,,,2024-02-19 00:17:30.000,2024-02-19 00:18:33.419
14484CA85F912,,,,,27.0,4.0,29693.0,"1,7",2024-02-19 00:18:30.304,2024-02-19 00:18:30.565
14484CA85F912,-1.7,0.5,85.0,5.0,,,,,2024-02-19 00:22:30.000,2024-02-19 00:23:37.253
14484CA85F912,,,,,26.0,4.0,29694.0,"1,7",2024-02-19 00:23:34.301,2024-02-19 00:23:34.670
14484CA85F912,-1.7,0.5,85.0,5.0,,,,,2024-02-19 00:27:30.000,2024-02-19 00:28:33.289
14484CA85F912,,,,,26.0,3.0,29695.0,"1,7",2024-02-19 00:28:29.897,2024-02-19 00:28:30.028
14484CA85F912,-1.7,0.4,85.0,5.0,,,,,2024-02-19 00:32:30.000,2024-02-19 00:35:43.409
14484CA85F912,,,,,24.0,5.0,29696.0,"1,7",2024-02-19 00:35:41.152,2024-02-19 00:35:42.779
14484CA85F912,-1.7,0.5,86.0,5.0,,,,,2024-02-19 00:37:30.000,2024-02-19 00:39:54.855
14484CA85F912,,,,,24.0,5.0,29697.0,"1,7",2024-02-19 00:39:52.000,2024-02-19 00:39:52.848
14484CA85F912,-1.7,0.5,86.0,5.0,,,,,2024-02-19 00:42:30.000,2024-02-19 00:43:32.518
14484CA85F912,,,,,27.0,4.0,29698.0,"1,7",2024-02-19 00:43:29.504,2024-02-19 00:43:29.620
14484CA85F912,-1.7,0.5,87.0,5.0,,,,,2024-02-19 00:47:30.000,2024-02-19 00:48:34.815
14484CA85F912,,,,,27.0,4.0,29699.0,"1,7",2024-02-19 00:48:31.819,2024-02-19 00:48:32.154
14484CA85F912,-1.6,0.5,87.0,5.0,,,,,2024-02-19 00:52:30.000,2024-02-19 00:53:41.322
14484CA85F912,,,,,25.0,6.0,29700.0,"1,7",2024-02-19 00:53:38.912,2024-02-19 00:53:39.386
14484CA85F912,-1.6,0.4,88.0,5.0,,,,,2024-02-19 00:57:30.000,2024-02-19 00:59:54.163
14484CA85F912,,,,,26.0,4.0,29701.0,"1,7",2024-02-19 00:59:50.939,2024-02-19 00:59:51.295
14484CA85F912,-1.6,0.4,88.0,5.0,,,,,2024-02-19 01:02:30.000,2024-02-19 01:03:36.169
14484CA85F912,,,,,27.0,4.0,29702.0,"1,7",2024-02-19 01:03:33.093,2024-02-19 01:03:33.205
14484CA85F912,-1.6,0.5,89.0,5.0,,,,,2024-02-19 01:07:30.000,2024-02-19 01:09:55.208
14484CA85F912,,,,,26.0,3.0,29703.0,"1,7",2024-02-19 01:09:52.304,2024-02-19 01:09:52.817
14484CA85F912,-1.6,0.5,89.0,5.0,,,,,2024-02-19 01:12:30.000,2024-02-19 01:13:35.274
14484CA85F912,,,,,26.0,3.0,29704.0,"1,7",2024-02-19 01:13:31.983,2024-02-19 01:13:32.554
14484CA85F912,-1.6,0.5,89.0,5.0,,,,,2024-02-19 01:17:30.000,2024-02-19 01:18:33.479
14484CA85F912,,,,,26.0,4.0,29705.0,"1,7",2024-02-19 01:18:30.376,2024-02-19 01:18:30.950
14484CA85F912,-1.5,0.6,89.0,5.0,,,,,2024-02-19 01:22:30.000,2024-02-19 01:23:36.591
14484CA85F912,,,,,27.0,3.0,29706.0,"1,7",2024-02-19 01:23:33.261,2024-02-19 01:23:33.391
14484CA85F912,-1.5,0.6,89.0,5.0,,,,,2024-02-19 01:27:30.000,2024-02-19 01:28:36.778
14484CA85F912,,,,,27.0,3.0,29707.0,"1,7",2024-02-19 01:28:33.422,2024-02-19 01:28:33.680
14484CA85F912,-1.5,0.6,90.0,5.0,,,,,2024-02-19 01:32:30.000,2024-02-19 01:33:41.436
14484CA85F912,,,,,24.0,5.0,29708.0,"1,7",2024-02-19 01:33:39.068,2024-02-19 01:33:39.274
14484CA85F912,-1.5,0.6,90.0,5.0,,,,,2024-02-19 01:37:30.000,2024-02-19 01:38:35.766
14484CA85F912,,,,,27.0,4.0,29709.0,"1,7",2024-02-19 01:38:32.137,2024-02-19 01:38:32.337
14484CA85F912,-1.5,0.6,90.0,5.0,,,,,2024-02-19 01:42:30.000,2024-02-19 01:43:35.206
14484CA85F912,,,,,26.0,3.0,29710.0,"1,7",2024-02-19 01:43:31.985,2024-02-19 01:43:32.157
14484CA85F912,-1.5,0.6,90.0,5.0,,,,,2024-02-19 01:47:30.000,2024-02-19 01:48:35.522
14484CA85F912,,,,,26.0,3.0,29711.0,"1,7",2024-02-19 01:48:32.463,2024-02-19 01:48:32.538
14484CA85F912,-1.5,0.5,90.0,5.0,,,,,2024-02-19 01:52:30.000,2024-02-19 01:53:36.644
14484CA85F912,,,,,26.0,3.0,29712.0,"1,7",2024-02-19 01:53:33.256,2024-02-19 01:53:33.388
14484CA85F912,-1.5,0.5,91.0,5.0,,,,,2024-02-19 01:57:30.000,2024-02-19 01:59:56.637
14484CA85F912,,,,,26.0,4.0,29713.0,"1,7",2024-02-19 01:59:52.303,2024-02-19 01:59:52.364
14484CA85F912,-1.5,0.5,91.0,5.0,,,,,2024-02-19 02:02:30.000,2024-02-19 02:03:36.603
14484CA85F912,,,,,27.0,4.0,29714.0,"1,7",2024-02-19 02:03:33.582,2024-02-19 02:03:34.021
14484CA85F912,-1.5,0.5,91.0,5.0,,,,,2024-02-19 02:07:30.000,2024-02-19 02:08:35.124
14484CA85F912,,,,,26.0,3.0,29715.0,"1,7",2024-02-19 02:08:31.981,2024-02-19 02:08:32.389
14484CA85F912,-1.5,0.5,92.0,5.0,,,,,2024-02-19 02:12:30.000,2024-02-19 02:13:34.999
14484CA85F912,,,,,26.0,4.0,29716.0,"1,7",2024-02-19 02:13:32.059,2024-02-19 02:13:32.195
14484CA85F912,-1.5,0.4,92.0,5.0,,,,,2024-02-19 02:17:30.000,2024-02-19 02:18:37.774
14484CA85F912,,,,,26.0,4.0,29717.0,"1,7",2024-02-19 02:18:34.705,2024-02-19 02:18:36.244
14484CA85F912,-1.5,0.4,92.0,5.0,,,,,2024-02-19 02:22:30.000,2024-02-19 02:23:35.202
14484CA85F912,,,,,27.0,3.0,29718.0,"1,7",2024-02-19 02:23:31.662,2024-02-19 02:23:31.897
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:27:30.000,2024-02-19 02:28:38.689
14484CA85F912,,,,,26.0,4.0,29719.0,"1,7",2024-02-19 02:28:35.337,2024-02-19 02:28:36.079
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:32:30.000,2024-02-19 02:33:33.673
14484CA85F912,,,,,26.0,3.0,29720.0,"1,7",2024-02-19 02:33:30.706,2024-02-19 02:33:31.062
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:37:30.000,2024-02-19 02:38:35.232
14484CA85F912,,,,,27.0,3.0,29721.0,"1,7",2024-02-19 02:38:32.301,2024-02-19 02:38:32.363
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:42:30.000,2024-02-19 02:44:58.777
14484CA85F912,,,,,27.0,4.0,29722.0,"1,7",2024-02-19 02:44:55.496,2024-02-19 02:44:56.743
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:47:30.000,2024-02-19 02:48:34.194
14484CA85F912,,,,,26.0,3.0,29723.0,"1,7",2024-02-19 02:48:31.023,2024-02-19 02:48:31.584
14484CA85F912,-1.4,0.4,93.0,5.0,,,,,2024-02-19 02:52:30.000,2024-02-19 02:53:37.041
14484CA85F912,,,,,26.0,4.0,29724.0,"1,7",2024-02-19 02:53:33.744,2024-02-19 02:53:33.907
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 02:57:30.000,2024-02-19 02:59:53.224
14484CA85F912,,,,,26.0,3.0,29725.0,"1,7",2024-02-19 02:59:50.220,2024-02-19 02:59:52.587
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 03:02:30.000,2024-02-19 03:03:36.054
14484CA85F912,,,,,26.0,3.0,29726.0,"1,7",2024-02-19 03:03:32.938,2024-02-19 03:03:33.396
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 03:07:30.000,2024-02-19 03:08:36.857
14484CA85F912,,,,,26.0,3.0,29727.0,"1,7",2024-02-19 03:08:33.746,2024-02-19 03:08:34.145
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 03:12:30.000,2024-02-19 03:13:34.071
14484CA85F912,,,,,27.0,3.0,29728.0,"1,7",2024-02-19 03:13:31.182,2024-02-19 03:13:31.302
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 03:17:30.000,2024-02-19 03:18:36.893
14484CA85F912,,,,,26.0,4.0,29729.0,"1,7",2024-02-19 03:18:33.736,2024-02-19 03:18:34.222
14484CA85F912,-1.4,0.4,94.0,5.0,,,,,2024-02-19 03:22:30.000,2024-02-19 03:23:34.133
14484CA85F912,,,,,26.0,3.0,29730.0,"1,7",2024-02-19 03:23:30.707,2024-02-19 03:23:30.939
14484CA85F912,-1.4,0.4,95.0,5.0,,,,,2024-02-19 03:27:30.000,2024-02-19 03:28:37.077
14484CA85F912,,,,,26.0,3.0,29731.0,"1,7",2024-02-19 03:28:33.824,2024-02-19 03:28:33.889
14484CA85F912,-1.3,0.5,94.0,5.0,,,,,2024-02-19 03:32:30.000,2024-02-19 03:33:38.220
14484CA85F912,,,,,26.0,4.0,29732.0,"1,7",2024-02-19 03:33:35.180,2024-02-19 03:33:35.759
14484CA85F912,-1.3,0.5,94.0,5.0,,,,,2024-02-19 03:37:30.000,2024-02-19 03:38:33.798
14484CA85F912,,,,,27.0,3.0,29733.0,"1,7",2024-02-19 03:38:30.628,2024-02-19 03:38:30.773
14484CA85F912,-1.3,0.6,94.0,5.0,,,,,2024-02-19 03:42:30.000,2024-02-19 03:44:53.614
14484CA85F912,,,,,26.0,3.0,29734.0,"1,7",2024-02-19 03:44:50.465,2024-02-19 03:44:50.790
14484CA85F912,-1.3,0.6,94.0,5.0,,,,,2024-02-19 03:47:30.000,2024-02-19 03:48:42.270
14484CA85F912,,,,,26.0,4.0,29735.0,"1,7",2024-02-19 03:48:39.262,2024-02-19 03:48:39.394
14484CA85F912,-1.3,0.6,94.0,5.0,,,,,2024-02-19 03:52:30.000,2024-02-19 03:54:57.993
14484CA85F912,,,,,26.0,3.0,29736.0,"1,7",2024-02-19 03:54:54.377,2024-02-19 03:54:54.669
14484CA85F912,-1.4,0.6,94.0,5.0,,,,,2024-02-19 03:57:30.000,2024-02-19 03:58:38.371
14484CA85F912,,,,,26.0,4.0,29737.0,"1,7",2024-02-19 03:58:35.344,2024-02-19 03:58:35.411
14484CA85F912,-1.4,0.6,94.0,5.0,,,,,2024-02-19 04:02:30.000,2024-02-19 04:05:01.326
14484CA85F912,,,,,24.0,6.0,29738.0,"1,7",2024-02-19 04:04:57.456,2024-02-19 04:05:01.282
14484CA85F912,-1.4,0.6,95.0,5.0,,,,,2024-02-19 04:07:30.000,2024-02-19 04:08:37.475
14484CA85F912,,,,,26.0,3.0,29739.0,"1,7",2024-02-19 04:08:34.540,2024-02-19 04:08:35.297
14484CA85F912,-1.4,0.6,95.0,5.0,,,,,2024-02-19 04:12:30.000,2024-02-19 04:13:34.337
14484CA85F912,,,,,26.0,4.0,29740.0,"1,7",2024-02-19 04:13:31.340,2024-02-19 04:13:31.447
14484CA85F912,-1.3,0.6,95.0,5.0,,,,,2024-02-19 04:17:30.000,2024-02-19 04:18:35.757
14484CA85F912,,,,,26.0,3.0,29741.0,"1,7",2024-02-19 04:18:32.864,2024-02-19 04:18:33.076
14484CA85F912,-1.3,0.6,95.0,5.0,,,,,2024-02-19 04:22:30.000,2024-02-19 04:23:37.487
14484CA85F912,,,,,26.0,3.0,29742.0,"1,7",2024-02-19 04:23:34.222,2024-02-19 04:23:34.314
14484CA85F912,-1.3,0.6,95.0,5.0,,,,,2024-02-19 04:27:30.000,2024-02-19 04:28:34.225
14484CA85F912,,,,,26.0,4.0,29743.0,"1,7",2024-02-19 04:28:31.336,2024-02-19 04:28:31.608
14484CA85F912,-1.3,0.6,95.0,5.0,,,,,2024-02-19 04:32:30.000,2024-02-19 04:34:05.382
14484CA85F912,,,,,23.0,5.0,29744.0,"1,7",2024-02-19 04:34:01.422,2024-02-19 04:34:01.777
14484CA85F912,-1.3,0.6,96.0,5.0,,,,,2024-02-19 04:37:30.000,2024-02-19 04:38:35.740
14484CA85F912,,,,,26.0,3.0,29745.0,"1,7",2024-02-19 04:38:32.861,2024-02-19 04:38:33.034
14484CA85F912,-1.3,0.5,96.0,5.0,,,,,2024-02-19 04:42:30.000,2024-02-19 04:43:35.705
14484CA85F912,,,,,26.0,3.0,29746.0,"1,7",2024-02-19 04:43:32.776,2024-02-19 04:43:32.999
14484CA85F912,-1.4,0.5,96.0,5.0,,,,,2024-02-19 04:47:30.000,2024-02-19 04:48:38.406
14484CA85F912,,,,,27.0,3.0,29747.0,"1,7",2024-02-19 04:48:35.503,2024-02-19 04:48:35.905
14484CA85F912,-1.5,0.5,96.0,5.0,,,,,2024-02-19 04:52:30.000,2024-02-19 04:53:40.962
14484CA85F912,,,,,27.0,4.0,29748.0,"1,7",2024-02-19 04:53:36.945,2024-02-19 04:53:37.299
14484CA85F912,-1.5,0.5,96.0,5.0,,,,,2024-02-19 04:57:30.000,2024-02-19 04:58:37.240
14484CA85F912,,,,,27.0,3.0,29749.0,"1,7",2024-02-19 04:58:34.139,2024-02-19 04:58:34.377
14484CA85F912,-1.5,0.5,97.0,5.0,,,,,2024-02-19 05:02:30.000,2024-02-19 05:04:50.115
14484CA85F912,,,,,26.0,4.0,29750.0,"1,7",2024-02-19 05:04:46.773,2024-02-19 05:04:46.854
14484CA85F912,-1.5,0.5,97.0,5.0,,,,,2024-02-19 05:07:30.000,2024-02-19 05:08:37.348
14484CA85F912,,,,,26.0,4.0,29751.0,"1,7",2024-02-19 05:08:32.943,2024-02-19 05:08:33.396
14484CA85F912,-1.5,0.5,97.0,5.0,,,,,2024-02-19 05:12:30.000,2024-02-19 05:14:55.156
14484CA85F912,,,,,26.0,4.0,29752.0,"1,7",2024-02-19 05:14:52.060,2024-02-19 05:14:52.288
14484CA85F912,-1.5,0.5,97.0,5.0,,,,,2024-02-19 05:17:30.000,2024-02-19 05:18:35.830
14484CA85F912,,,,,27.0,3.0,29753.0,"1,7",2024-02-19 05:18:31.658,2024-02-19 05:18:32.317
14484CA85F912,-1.4,0.5,97.0,5.0,,,,,2024-02-19 05:22:30.000,2024-02-19 05:23:36.824
14484CA85F912,,,,,27.0,3.0,29754.0,"1,7",2024-02-19 05:23:33.352,2024-02-19 05:23:33.929
14484CA85F912,-1.4,0.5,98.0,5.0,,,,,2024-02-19 05:27:30.000,2024-02-19 05:28:35.588
14484CA85F912,,,,,26.0,3.0,29755.0,"1,7",2024-02-19 05:28:31.824,2024-02-19 05:28:31.911
14484CA85F912,-1.4,0.5,98.0,5.0,,,,,2024-02-19 05:32:30.000,2024-02-19 05:33:36.010
14484CA85F912,,,,,27.0,3.0,29756.0,"1,7",2024-02-19 05:33:33.098,2024-02-19 05:33:33.903
14484CA85F912,-1.4,0.5,98.0,5.0,,,,,2024-02-19 05:37:30.000,2024-02-19 05:38:34.296
14484CA85F912,,,,,27.0,3.0,29757.0,"1,7",2024-02-19 05:38:30.862,2024-02-19 05:38:30.961
14484CA85F912,-1.4,0.5,98.0,5.0,,,,,2024-02-19 05:42:30.000,2024-02-19 05:43:34.748
14484CA85F912,,,,,28.0,4.0,29758.0,"1,7",2024-02-19 05:43:31.834,2024-02-19 05:43:32.392
14484CA85F912,-1.4,0.5,98.0,5.0,,,,,2024-02-19 05:47:30.000,2024-02-19 05:48:38.734
